name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,parenteral,topical,oral,exactmw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumBridgeheadAtoms,NumAtomStereoCenters,CrippenClogP
CHLORAL HYDRATE,CHEMBL455917,OC(O)C(Cl)(Cl)Cl,not found,Sedative-Hypnotic,Small molecule,True,True,False,False,False,False,False,False,163.919862376,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6672999999999998
METHOXYFLURANE,CHEMBL1341,COC(F)(F)C(Cl)Cl,not found,Anesthetic (inhalation),Small molecule,True,True,False,False,False,False,True,False,163.960726548,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0293
PHENYLBUTANOIC ACID,CHEMBL1469,O=C(O)CCCc1ccccc1,1996,SODIUM PHENYLBUTYRATE,Small molecule,False,True,False,False,False,False,False,True,164.083729624,2.0,1.0,4.0,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0939
BENZOCAINE,CHEMBL278172,CCOC(=O)c1ccc(N)cc1,1963.0,Anesthetic (topical),Small molecule,False,True,False,False,False,False,True,False,165.078978592,3.0,2.0,2.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4455
PSEUDOEPHEDRINE,CHEMBL1590,CN[C@@H](C)[C@@H](O)c1ccccc1,1963,PSEUDOEPHEDRINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,True,165.1153641,2.0,2.0,3.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3278999999999999
EPHEDRINE,CHEMBL211456,CN[C@@H](C)[C@H](O)c1ccccc1,2016,EPHEDRINE HYDROCHLORIDE,Small molecule,True,True,False,False,False,True,False,False,165.1153641,2.0,2.0,3.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3278999999999999
ETHIONAMIDE,CHEMBL1441,CCc1cc(C(N)=S)ccn1,1965,Antibacterial (tuberculostatic),Small molecule,False,True,False,False,False,False,False,True,166.05646932,2.0,2.0,2.0,0.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2782
THIOGUANINE,CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,1966,Antineoplastic,Small molecule,False,True,False,False,True,False,False,True,167.02656616,5.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.59769
ETHINAMATE,CHEMBL1576,C#CC1(OC(N)=O)CCCCC1,1982,,Small molecule,False,True,False,False,False,False,False,True,167.094628656,3.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4178000000000002
METARAMINOL,CHEMBL1201319,C[C@H](N)[C@H](O)c1cccc(O)c1,1954,METARAMINOL BITARTRATE,Small molecule,False,True,False,False,False,True,False,False,167.094628656,3.0,4.0,2.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7728000000000002
PHENYLEPHRINE,CHEMBL1215,CNC[C@H](O)c1cccc(O)c1,1952,PHENYLEPHRINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True,167.094628656,3.0,3.0,3.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.645
MECAMYLAMINE,CHEMBL267936,CNC1(C)C2CCC(C2)C1(C)C,1956,MECAMYLAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,167.167399672,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,2.4206000000000003
DESFLURANE,CHEMBL1200733,FC(F)OC(F)C(F)(F)F,1992,Anesthetic,Small molecule,False,True,False,False,False,False,True,False,168.000984004,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0835
CHLORZOXAZONE,CHEMBL1371,O=c1[nH]c2cc(Cl)ccc2o1,1958,Relaxant (skeletal muscle),Small molecule,False,True,False,False,False,False,False,True,168.993056048,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.7745
NOREPINEPHRINE,CHEMBL1437,NC[C@H](O)c1ccc(O)c(O)c1,1950,NOREPINEPHRINE BITARTRATE,Small molecule,False,True,False,False,False,True,False,False,169.073893212,4.0,5.0,2.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08989999999999998
PROPYLTHIOURACIL,CHEMBL1518,CCCc1cc(=O)[nH]c(=S)[nH]1,1947,Thyroid Inhibitor,Small molecule,False,True,False,False,True,False,False,True,170.05138394,3.0,2.0,2.0,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.38499
LEVETIRACETAM,CHEMBL1286,CC[C@@H](C(N)=O)N1CCCC1=O,1999,,Small molecule,False,True,False,False,False,True,False,True,170.105527688,4.0,2.0,3.0,2.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.12729999999999997
METRONIDAZOLE,CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO,1963,METRONIDAZOLE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True,171.064391148,6.0,1.0,3.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09201999999999994
RASAGILINE,CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,2006,RASAGILINE MESYLATE,Small molecule,False,True,False,False,False,False,False,True,171.104799416,1.0,1.0,2.0,0.0,0.3333333333333333,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8967
GABAPENTIN,CHEMBL940,NCC1(CC(=O)O)CCCCC1,1993,Anticonvulsant,Small molecule,False,True,False,False,False,False,False,True,171.125928784,3.0,3.0,3.0,0.0,0.8888888888888888,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3702999999999994
SULFANILAMIDE,CHEMBL21,Nc1ccc(S(N)(=O)=O)cc1,1985,,Small molecule,False,True,False,False,False,False,True,False,172.030648496,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08380000000000004
TERPIN,CHEMBL1651998,CC1(O)CCC(C(C)(C)O)CC1,not found,Expectorant,Small molecule,True,True,False,False,False,False,False,False,172.14632988,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6985
EDARAVONE,CHEMBL290916,CC1=NN(c2ccccc2)C(=O)C1,2017,,Small molecule,False,True,False,False,False,True,False,False,174.07931294,3.0,0.0,1.0,1.0,0.2,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7992
DEBRISOQUIN,CHEMBL169901,N=C(N)N1CCc2ccccc2C1,9999,DEBRISOQUIN SULFATE,Small molecule,False,True,False,False,False,False,False,False,175.110947416,3.0,3.0,0.0,0.0,0.3,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9381699999999995
DICHLOROBENZYL ALCOHOL,CHEMBL3184437,OCc1ccc(Cl)cc1Cl,not found,,Small molecule,False,True,False,False,False,False,False,False,175.979570172,1.0,1.0,1.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4857000000000005
PEMOLINE,CHEMBL1177,NC1=NC(=O)C(c2ccccc2)O1,1975,Stimulant (central),Small molecule,True,True,False,False,False,False,False,True,176.058577496,4.0,2.0,1.0,1.0,0.1111111111111111,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5992000000000001
PHENMETRAZINE,CHEMBL1201208,CC1NCCOC1c1ccccc1,1982,PHENMETRAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,177.1153641,2.0,1.0,1.0,0.0,0.45454545454545453,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.736
BETHANIDINE,CHEMBL1201260,C/N=C(\NC)NCc1ccccc1,1982,BETHANIDINE SULFATE,Small molecule,False,True,False,False,False,False,False,True,177.12659748,3.0,2.0,2.0,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9813999999999995
PHENACEMIDE,CHEMBL918,NC(=O)NC(=O)Cc1ccccc1,1951,Anticonvulsant,Small molecule,False,True,False,False,False,False,False,True,178.07422756,4.0,3.0,2.0,3.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42399999999999954
NIKETHAMIDE,CHEMBL2104607,CCN(CC)C(=O)c1cccnc1,not found,,Small molecule,True,True,False,False,False,False,False,False,178.110613068,3.0,0.0,3.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5636
AMYLMETACRESOL,CHEMBL1512677,CCCCCc1ccc(C)cc1O,not found,Antiseptic,Small molecule,True,True,False,False,False,False,True,False,178.135765196,1.0,1.0,4.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4333200000000024
PROPOFOL,CHEMBL526,CC(C)c1cccc(C(C)C)c1O,1989,Anesthetic (intravenous),Small molecule,False,True,False,False,False,True,False,False,178.135765196,1.0,1.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6390000000000025
CARBOCYSTEINE,CHEMBL396416,N[C@@H](CSCC(=O)O)C(=O)O,not found,Mucolytic,Small molecule,True,True,False,False,False,False,False,False,179.025228768,5.0,4.0,5.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7838999999999998
GLUCOSAMINE,CHEMBL493287,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,9999,GLUCOSAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,True,False,False,False,179.079372516,6.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,-3.2549999999999994
IPRONIAZID,CHEMBL92401,CC(C)NNC(=O)c1ccncc1,1958.0,Antidepressant/Tuberculostatic,Small molecule,True,True,False,False,False,False,False,False,179.105862036,4.0,2.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7243999999999996
METHOXYPHENAMINE HYDROCHLORIDE,CHEMBL1985928,CNC(C)Cc1ccccc1OC,not found,,Small molecule,False,True,False,False,False,False,False,False,179.131014164,2.0,1.0,4.0,0.0,0.45454545454545453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8456
MEXILETINE,CHEMBL558,Cc1cccc(C)c1OCC(C)N,1985,MEXILETINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,179.131014164,2.0,2.0,3.0,0.0,0.45454545454545453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0294399999999997
RIMANTADINE,CHEMBL959,CC(N)C12CC3CC(CC(C3)C1)C2,1993,RIMANTADINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,179.167399672,1.0,2.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,2.5500000000000007
MEMANTINE,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,2003,MEMANTINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,179.167399672,1.0,2.0,0.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,2.6941000000000006
ASPIRIN,CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,1950,Analgesic; Antirheumatic; Antipyretic,Small molecule,False,True,False,False,False,False,False,True,180.042258736,4.0,1.0,2.0,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3101
THEOPHYLLINE,CHEMBL190,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1940,THEOPHYLLINE SODIUM GLYCINATE,Small molecule,False,True,False,False,True,True,True,True,180.064725496,6.0,1.0,0.0,0.0,0.2857142857142857,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-1.0397000000000005
PROTIONAMIDE,CHEMBL1378024,CCCc1cc(C(N)=S)ccn1,not found,Antibacterial,Small molecule,False,True,False,False,False,False,False,False,180.072119384,2.0,2.0,3.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6683000000000001
ACAMPROSATE,CHEMBL1201293,CC(=O)NCCCS(=O)(=O)O,2004,ACAMPROSATE CALCIUM,Small molecule,False,True,False,False,False,False,False,True,181.040878832,5.0,2.0,4.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5995999999999997
PYRIDOSTIGMINE,CHEMBL1115,CN(C)C(=O)Oc1ccc[n+](C)c1,1955,PYRIDOSTIGMINE BROMIDE,Small molecule,False,True,False,False,False,True,False,True,181.09715407609,4.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5714999999999999
ETILEFRINE,CHEMBL86882,CCNCC(O)c1cccc(O)c1,not found,,Small molecule,True,True,False,False,False,False,False,False,181.11027872,3.0,3.0,4.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0351
EFLORNITHINE,CHEMBL830,NCCCC(N)(C(=O)O)C(F)F,1990,EFLORNITHINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False,182.086684064,4.0,5.0,5.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22749999999999942
DACARBAZINE,CHEMBL476,CN(C)/N=N/c1[nH]cnc1C(N)=O,1975,Antineoplastic,Small molecule,False,True,False,False,False,True,False,False,182.09160894,7.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0688999999999999
MEPHENESIN,CHEMBL229128,Cc1ccccc1OCC(O)CO,not found,Parkinson,Small molecule,False,True,False,False,False,False,False,False,182.094294308,3.0,2.0,4.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7270199999999998
CHLORPHENTERMINE,CHEMBL1201269,CC(C)(N)Cc1ccc(Cl)cc1,1982,CHLORPHENTERMINE HYDROCHLORIDE,Small molecule,True,True,False,False,False,False,False,True,183.081477128,1.0,2.0,2.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6198000000000006
EPINEPHRINE,CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1,1965,EPINEPHRINE BITARTRATE,Small molecule,False,True,False,False,False,True,True,False,183.089543276,4.0,4.0,3.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35060000000000013
LEVONORDEFRIN,CHEMBL677,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,1960,Adrenergic (vasoconstrictor),Small molecule,False,True,False,False,False,True,False,False,183.089543276,4.0,5.0,2.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4784
METHYPRYLON,CHEMBL1200790,CCC1(CC)C(=O)NCC(C)C1=O,1982,,Small molecule,False,True,False,False,False,False,False,True,183.125928784,3.0,1.0,2.0,1.0,0.8,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.1278
ENFLURANE,CHEMBL1257,FC(F)OC(F)(F)C(F)Cl,1972,Anesthetic (inhalation),Small molecule,False,True,False,False,False,False,True,False,183.971433464,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3528000000000002
ISOFLURANE,CHEMBL1256,FC(F)OC(Cl)C(F)(F)F,1979,Anesthetic (inhalation),Small molecule,False,True,False,False,False,False,True,False,183.971433464,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3528000000000002
ISOFLUROPHATE,CHEMBL1025,CC(C)OP(=O)(F)OC(C)C,1957,Cholinergic (ophthalmic),Small molecule,False,True,False,False,False,False,True,False,184.066459158,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9140000000000015
BARBITAL,CHEMBL444,CCC1(CC)C(=O)NC(=O)NC1=O,not found,,Small molecule,False,True,False,False,False,False,False,False,184.084792244,5.0,2.0,2.0,4.0,0.625,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.15879999999999994
ABAMETAPIR,CHEMBL2205807,Cc1ccc(-c2ccc(C)cn2)nc1,2020,,Small molecule,False,True,False,False,False,False,True,False,184.100048384,2.0,0.0,1.0,0.0,0.16666666666666666,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.760440000000001
SECNIDAZOLE,CHEMBL498847,Cc1ncc([N+](=O)[O-])n1CC(C)O,2017,,Small molecule,False,True,False,False,False,False,False,True,185.080041212,6.0,1.0,3.0,0.0,0.5714285714285714,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4805199999999999
PIRFENIDONE,CHEMBL1256391,Cc1ccc(=O)n(-c2ccccc2)c1,2011,Antipyretic; Analgesic; Anti-Inflammatory,Small molecule,False,True,False,False,False,False,False,True,185.084063972,2.0,0.0,1.0,0.0,0.08333333333333333,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.1459200000000003
MAFENIDE,CHEMBL419,NCc1ccc(S(N)(=O)=O)cc1,1969,MAFENIDE ACETATE,Small molecule,False,True,False,False,False,False,True,False,186.04629856,4.0,4.0,2.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20729999999999998
CARBIMAZOLE,CHEMBL508102,CCOC(=O)n1ccn(C)c1=S,not found,,Small molecule,False,True,False,False,False,False,False,False,186.04629856,4.0,0.0,1.0,0.0,0.42857142857142855,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.56069
INAMRINONE,CHEMBL12856,Nc1cc(-c2ccncc2)c[nH]c1=O,1984,INAMRINONE LACTATE,Small molecule,False,True,False,False,False,True,False,False,187.074561908,4.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0191
SELEGILINE,CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,1989,SELEGILINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,True,187.136099544,1.0,0.0,4.0,0.0,0.38461538461538464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1826
ANTIPYRINE,CHEMBL277474,Cc1cc(=O)n(-c2ccccc2)n1C,not found,Analgesic,Small molecule,True,True,False,False,False,False,False,False,188.094963004,3.0,0.0,1.0,0.0,0.18181818181818182,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4844199999999999
AZELAIC ACID,CHEMBL1238,O=C(O)CCCCCCCC(=O)O,1995,Anti-Acne,Small molecule,False,True,False,False,False,False,True,False,188.104858992,4.0,2.0,8.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8863
THIOTEPA,CHEMBL671,S=P(N1CC1)(N1CC1)N1CC1,1959,Antineoplastic,Small molecule,False,True,False,False,False,True,False,False,189.04895501399997,3.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.15770000000000017
PHENSUXIMIDE,CHEMBL797,CN1C(=O)CC(c2ccccc2)C1=O,1982,Anticonvulsant,Small molecule,False,True,False,False,False,False,False,True,189.078978592,3.0,0.0,1.0,2.0,0.2727272727272727,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.1588999999999998
DOBESILIC ACID,CHEMBL1232131,O=S(=O)(O)c1cc(O)ccc1O,9999,CALCIUM DOBESILATE,Small molecule,True,True,False,False,False,False,False,False,189.993594292,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34449999999999986
CARGLUMIC ACID,CHEMBL1201780,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,2010,,Small molecule,False,True,False,False,False,False,False,True,190.05897142,7.0,5.0,5.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0273000000000003
ISOSORBIDE MONONITRATE,CHEMBL1311,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,1991,Vasodilator (coronary),Small molecule,False,True,False,False,True,False,False,True,191.042987008,7.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,-1.2782000000000002
PHENDIMETRAZINE,CHEMBL1615439,C[C@H]1[C@H](c2ccccc2)OCCN1C,1976,PHENDIMETRAZINE TARTRATE,Small molecule,False,True,False,False,False,False,False,True,191.131014164,2.0,0.0,1.0,0.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0782
TOCAINIDE,CHEMBL1762,Cc1cccc(C)c1NC(=O)C(C)N,1984,TOCAINIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,192.126263132,3.0,3.0,2.0,1.0,0.36363636363636365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.58914
ETAFEDRINE,CHEMBL2110926,CCN(C)C(C)C(O)c1ccccc1,not found,Adrenergic,Small molecule,True,True,False,False,False,False,False,False,193.146664228,2.0,1.0,4.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0602
TEMOZOLOMIDE,CHEMBL810,Cn1nnc2c(C(N)=O)ncn2c1=O,1999,,Small molecule,False,True,False,False,False,True,False,True,194.055223432,8.0,2.0,1.0,1.0,0.16666666666666666,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-2.078099999999999
CAFFEINE,CHEMBL113,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1948,"CAFFEINE, CITRATED",Small molecule,False,True,False,False,True,True,True,True,194.08037556,6.0,0.0,0.0,0.0,0.375,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-1.0293
SOLRIAMFETOL,CHEMBL4297620,NC(=O)OC[C@H](N)Cc1ccccc1,2019,SOLRIAMFETOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,194.105527688,4.0,4.0,4.0,1.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6517000000000001
HEXYLRESORCINOL,CHEMBL443605,CCCCCCc1ccc(O)cc1O,not found,Anthelmintic,Small molecule,False,True,False,False,False,False,False,False,194.130679816,2.0,2.0,5.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2206000000000023
LORCASERIN,CHEMBL360328,C[C@H]1CNCCc2ccc(Cl)cc21,2012,LORCASERIN HYDROCHLORIDE,Small molecule,True,True,False,False,False,False,False,True,195.081477128,1.0,1.0,0.0,0.0,0.45454545454545453,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.589200000000001
METYROSINE,CHEMBL1200862,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,1979,Antihypertensive,Small molecule,False,True,False,False,False,False,False,True,195.089543276,4.0,4.0,3.0,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7367000000000001
HALOTHANE,CHEMBL931,FC(F)(F)C(Cl)Br,1958,Anesthetic (inhalation),Small molecule,False,True,False,False,False,False,True,False,195.890224472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5084999999999997
CALCIUM GLUCONATE,CHEMBL2106119,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2017,Replenisher (calcium),Small molecule,False,True,False,False,False,True,False,False,196.058302724,7.0,6.0,5.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.4931000000000005
BECLAMIDE,CHEMBL64195,O=C(CCCl)NCc1ccccc1,not found,,Small molecule,True,True,False,False,False,False,False,False,197.060741684,2.0,1.0,4.0,1.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9317
LEVODOPA,CHEMBL1009,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,1970,Antiparkinsonian,Small molecule,False,True,False,False,False,False,False,True,197.068807832,5.0,5.0,3.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.052200000000000135
NITROFURAZONE,CHEMBL869,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,1945,"Anti-Infective, Topical",Small molecule,True,True,False,False,False,False,True,False,198.038904672,8.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.19000000000000006
GUAIFENESIN,CHEMBL980,COc1ccccc1OCC(O)CO,2002,Expectorant,Small molecule,False,True,False,False,False,False,False,True,198.089208928,4.0,2.0,5.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4272000000000001
METHARBITAL,CHEMBL450,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1982,,Small molecule,False,True,False,False,False,False,False,True,198.100442308,5.0,1.0,2.0,4.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5009999999999999
TACRINE,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,1993,TACRINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,198.115698448,2.0,2.0,0.0,0.0,0.3076923076923077,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.695800000000001
GUANETHIDINE,CHEMBL765,N=C(N)NCCN1CCCCCCC1,1960,GUANETHIDINE MONOSULFATE,Small molecule,False,True,False,False,False,False,False,True,198.18444670399998,4.0,4.0,3.0,0.0,0.9,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7355699999999996
CLAVULANIC ACID,CHEMBL777,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,1984,CLAVULANATE POTASSIUM,Small molecule,False,True,False,False,True,True,False,True,199.048072388,6.0,2.0,2.0,1.0,0.5,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,-1.0956
CEVIMELINE,CHEMBL168815,CC1OC2(CS1)CN1CCC2CC1,2000,CEVIMELINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True,199.103085164,2.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,2.0,1.5602
