name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,oral,parenteral,topical
TACRINE,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,1993,TACRINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
GUANETHIDINE,CHEMBL765,N=C(N)NCCN1CCCCCCC1,1960,GUANETHIDINE MONOSULFATE,Small molecule,False,True,False,False,False,True,False,False
CLAVULANIC ACID,CHEMBL777,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,1984,CLAVULANATE POTASSIUM,Small molecule,False,True,False,False,True,True,True,False
CEVIMELINE,CHEMBL168815,CC1OC2(CS1)CN1CCC2CC1,2000,CEVIMELINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
DIETHYLCARBAMAZINE,CHEMBL684,CCN(CC)C(=O)N1CCN(C)CC1,1950,DIETHYLCARBAMAZINE CITRATE,Small molecule,False,True,False,False,False,True,False,False
SEVOFLURANE,CHEMBL1200694,FCOC(C(F)(F)F)C(F)(F)F,1995,Anesthetic (inhalation),Small molecule,False,True,False,False,False,False,False,True
TEGAFUR,CHEMBL20883,O=c1[nH]c(=O)n(C2CCCO2)cc1F,not found,Antineoplastic,Small molecule,False,True,False,False,True,False,False,False
MONOBENZONE,CHEMBL1388,Oc1ccc(OCc2ccccc2)cc1,1952,Depigmentor,Small molecule,False,True,False,False,False,False,False,True
DEXMEDETOMIDINE,CHEMBL778,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,1999,DEXMEDETOMIDINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False
TETRAHYDROZOLINE,CHEMBL1266,c1ccc2c(c1)CCCC2C1=NCCN1,1979,TETRAHYDROZOLINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
THIABENDAZOLE,CHEMBL625,c1ccc2[nH]c(-c3cscn3)nc2c1,1967,Anthelmintic,Small molecule,False,True,False,False,False,True,False,False
CARBARIL,CHEMBL46917,CNC(=O)Oc1cccc2ccccc12,not found,,Small molecule,True,True,False,False,False,False,False,False
METHSUXIMIDE,CHEMBL697,CN1C(=O)CC(C)(c2ccccc2)C1=O,1957,Anticonvulsant,Small molecule,False,True,False,False,False,True,False,False
CROTAMITON,CHEMBL1200709,C/C=C/C(=O)N(CC)c1ccccc1C,1949,Scabicide,Small molecule,False,True,False,False,False,False,False,True
LEVAMISOLE,CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,1990,LEVAMISOLE HYDROCHLORIDE,Small molecule,True,True,False,False,False,True,False,False
ETHOTOIN,CHEMBL1095,CCN1C(=O)NC(c2ccccc2)C1=O,1957,Anticonvulsant,Small molecule,False,True,False,False,False,True,False,False
ACETYLCARNITINE,CHEMBL1697733,CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,not found,,Small molecule,False,True,False,False,False,False,False,False
ETHAMBUTOL,CHEMBL44884,CC[C@@H](CO)NCCN[C@@H](CC)CO,1967,ETHAMBUTOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
PHENFORMIN,CHEMBL170988,N=C(N)NC(=N)NCCc1ccccc1,1965.0,Hypoglycemic,Small molecule,True,True,False,False,False,True,False,False
DIETHYLPROPION,CHEMBL1194666,CCN(CC)C(C)C(=O)c1ccccc1,1959,DIETHYLPROPION HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
ETIDRONIC ACID,CHEMBL871,CC(O)(P(=O)(O)O)P(=O)(O)O,1977,ETIDRONATE DISODIUM,Small molecule,False,True,False,False,False,True,True,False
PHENETURIDE,CHEMBL2107062,CCC(C(=O)NC(N)=O)c1ccccc1,not found,,Small molecule,False,True,False,False,False,False,False,False
DEXIBUPROFEN,CHEMBL175,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,1998.0,Anti-Inflammatory; Analgesic,Small molecule,False,True,False,False,False,True,False,False
IBUPROFEN,CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1,1974,IBUPROFEN SODIUM,Small molecule,False,True,False,False,False,True,True,False
MIGLITOL,CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,1996,Inhibitor (alpha-glucosidase),Small molecule,False,True,False,False,True,True,False,False
CICLOPIROX,CHEMBL1413,Cc1cc(C2CCCCC2)n(O)c(=O)c1,1982,Antifungal,Small molecule,False,True,False,False,False,False,False,True
PILOCARPINE,CHEMBL550,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,1974,PILOCARPINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True
PROFLAVINE,CHEMBL55400,Nc1ccc2cc3ccc(N)cc3nc2c1,not found,,Small molecule,False,True,False,False,False,False,False,False
MINOXIDIL,CHEMBL802,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],1979,Hair Growth Stimulant (topical); Antihypertensive,Small molecule,False,True,False,False,False,True,False,True
BAMETHAN,CHEMBL1987462,CCCCNCC(O)c1ccc(O)cc1,9999,BAMETHAN SULFATE,Small molecule,False,True,False,False,False,False,False,False
ISOMETHEPTENE MUCATE,CHEMBL2355839,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,not found,,Small molecule,False,True,False,False,False,False,False,False
NAPHAZOLINE,CHEMBL761,c1ccc2c(CC3=NCCN3)cccc2c1,1971,NAPHAZOLINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
ALTRETAMINE,CHEMBL1455,CN(C)c1nc(N(C)C)nc(N(C)C)n1,1990,Antineoplastic,Small molecule,False,True,False,False,False,True,False,False
NICORANDIL,CHEMBL284906,O=C(NCCO[N+](=O)[O-])c1cccnc1,not found,Vasodilator (coronary),Small molecule,False,True,False,False,False,False,False,True
MILRINONE,CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,1987,MILRINONE LACTATE,Small molecule,False,True,False,False,False,False,True,False
METHYLDOPA,CHEMBL459,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,1962,Antihypertensive,Small molecule,False,True,False,False,False,True,False,False
ZALCITABINE,CHEMBL853,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,1992,Antiviral,Small molecule,False,True,False,False,True,True,False,False
VARENICLINE,CHEMBL1396,c1cnc2cc3c(cc2n1)C1CNCC3C1,2006,VARENICLINE TARTRATE,Small molecule,False,True,False,False,False,True,False,False
PRAMIPEXOLE,CHEMBL301265,CCCN[C@H]1CCc2nc(N)sc2C1,1997,PRAMIPEXOLE DIHYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
METHOXAMINE,CHEMBL524,COc1ccc(OC)c(C(O)C(C)N)c1,1982,METHOXAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False
METAPROTERENOL,CHEMBL776,CC(C)NCC(O)c1cc(O)cc(O)c1,1973,METAPROTERENOL SULFATE,Small molecule,True,True,False,False,False,True,False,True
ISOPROTERENOL,CHEMBL434,CC(C)NCC(O)c1ccc(O)c(O)c1,1956,ISOPROTERENOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,True
ZONISAMIDE,CHEMBL750,NS(=O)(=O)Cc1noc2ccccc12,2000,Anticonvulsant,Small molecule,False,True,False,False,False,True,False,False
FELBINAC,CHEMBL413965,O=C(O)Cc1ccc(-c2ccccc2)cc1,not found,Anti-Inflammatory,Small molecule,False,True,False,False,False,False,False,False
BENZYL BENZOATE,CHEMBL1239,O=C(OCc1ccccc1)c1ccccc1,1976,,Small molecule,False,True,False,False,False,False,False,True
BUTETHAL,CHEMBL404422,CCCCC1(CC)C(=O)NC(=O)NC1=O,not found,,Small molecule,False,True,False,False,False,False,False,False
BUTABARBITAL,CHEMBL449,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1939,BUTABARBITAL SODIUM,Small molecule,False,True,False,False,False,True,False,False
BRIVARACETAM,CHEMBL607400,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,2016,,Small molecule,False,True,False,False,False,True,True,False
HALQUINOLS,CHEMBL3833358,Oc1c(Cl)cc(Cl)c2cccnc12,1976,HALQUINOLS,Small molecule,False,True,False,False,False,False,False,True
CARMUSTINE,CHEMBL513,O=NN(CCCl)C(=O)NCCCl,1977,Antineoplastic,Small molecule,False,True,False,False,False,False,True,False
BACLOFEN,CHEMBL701,NCC(CC(=O)O)c1ccc(Cl)cc1,1977,Relaxant (muscle),Small molecule,False,True,False,False,False,True,True,False
DROXIDOPA,CHEMBL2103827,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,2014,,Small molecule,False,True,False,False,False,True,False,False
PHENAZOPYRIDINE,CHEMBL1242,Nc1ccc(/N=N/c2ccccc2)c(N)n1,1987,PHENAZOPYRIDINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
GUANADREL,CHEMBL1037,N=C(N)NCC1COC2(CCCCC2)O1,1982,GUANADREL SULFATE,Small molecule,False,True,False,False,False,True,False,False
SULFACETAMIDE,CHEMBL455,CC(=O)NS(=O)(=O)c1ccc(N)cc1,1945,SULFACETAMIDE SODIUM,Small molecule,False,True,False,False,False,False,False,True
AMIFOSTINE,CHEMBL1006,NCCCNCCSP(=O)(O)O,1995,Protectant (topical); Radioprotector,Small molecule,False,True,False,False,False,False,True,False
NAFTAZONE,CHEMBL2106794,NC(=O)N/N=C1\C=Cc2ccccc2C1=O,not found,,Small molecule,False,True,False,False,False,False,False,False
METHOXSALEN,CHEMBL416,COc1c2occc2cc2ccc(=O)oc12,1954,Pigmentation Agent,Small molecule,False,True,False,False,False,True,True,True
CAPTOPRIL,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1981,Enzyme Inhibitor (angiotensin-converting); Antihypertensive,Small molecule,False,True,False,False,False,True,False,False
GLUTETHIMIDE,CHEMBL1102,CCC1(c2ccccc2)CCC(=O)NC1=O,1976,Sedative-Hypnotic,Small molecule,False,True,False,False,False,True,False,False
MEPHENYTOIN,CHEMBL861,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1946,Anticonvulsant,Small molecule,False,True,False,False,False,True,False,False
PRIMIDONE,CHEMBL856,CCC1(c2ccccc2)C(=O)NCNC1=O,1954,Anticonvulsant,Small molecule,False,True,False,False,False,True,False,False
MEPROBAMATE,CHEMBL979,CCCC(C)(COC(N)=O)COC(N)=O,1955,Sedative-Hypnotic,Small molecule,True,True,False,False,False,True,False,False
ORNIDAZOLE,CHEMBL1449676,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,not found,Anti-Infective,Small molecule,False,True,False,False,False,False,False,False
MIGLUSTAT,CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,2003,,Small molecule,False,True,False,False,True,True,False,False
PRILOCAINE,CHEMBL1194,CCCNC(C)C(=O)Nc1ccccc1C,1965,PRILOCAINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,True
METAXALONE,CHEMBL1079604,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1962,Relaxant (skeletal muscle),Small molecule,False,True,False,False,False,True,False,False
PROCARBAZINE,CHEMBL1321,CNNCc1ccc(C(=O)NC(C)C)cc1,1969,PROCARBAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
TAPENTADOL,CHEMBL1201776,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,2008,TAPENTADOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
ACETAZOLAMIDE,CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,1953,ACETAZOLAMIDE SODIUM,Small molecule,False,True,False,False,False,True,True,False
PHENINDIONE,CHEMBL711,O=C1c2ccccc2C(=O)C1c1ccccc1,1982,,Small molecule,False,True,False,False,False,True,False,False
ETHAMIVAN,CHEMBL1229908,CCN(CC)C(=O)c1ccc(O)c(OC)c1,1961.0,Stimulant (central and respiratory),Small molecule,True,True,False,False,False,False,False,False
BUFEXAMAC,CHEMBL94394,CCCCOc1ccc(CC(=O)NO)cc1,1995.0,Anti-Inflammatory; Analgesic,Small molecule,True,True,False,False,False,False,False,True
RIMITEROL,CHEMBL88055,Oc1ccc(C(O)C2CCCCN2)cc1O,9999,RIMITEROL HYDROBROMIDE,Small molecule,False,True,False,False,False,False,False,False
NEOSTIGMINE,CHEMBL278020,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,2013,NEOSTIGMINE METHYLSULFATE,Small molecule,False,True,False,False,False,True,True,False
STAVUDINE,CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1994,Antiviral,Small molecule,False,True,False,False,True,True,False,False
BUTALBITAL,CHEMBL454,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1983,Sedative-Hypnotic,Small molecule,False,True,False,False,False,True,False,False
TALBUTAL,CHEMBL1200802,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1982,,Small molecule,False,True,False,False,False,True,False,False
FURAZOLIDONE,CHEMBL1103,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,1958,"Anti-Infective, Topical; Antiprotozoal (trichomonas, topical)",Small molecule,False,True,False,False,False,True,False,False
ACYCLOVIR,CHEMBL184,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,1982,ACYCLOVIR SODIUM,Small molecule,False,True,False,False,True,True,True,True
TERBUTALINE,CHEMBL1760,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,1974,TERBUTALINE SULFATE,Small molecule,False,True,False,False,False,True,True,True
ANTHRALIN,CHEMBL46469,O=C1c2c(O)cccc2Cc2cccc(O)c21,1929.0,Antipsoriatic,Small molecule,False,True,False,False,False,False,False,True
CARBIDOPA,CHEMBL1200748,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,1975,CARBIDOPA,Small molecule,False,True,False,False,False,True,False,False
AMOBARBITAL SODIUM,CHEMBL2105941,CCC1(CCC(C)C)C(=O)N=C(O)NC1=O,not found,Sedative-Hypnotic,Small molecule,True,True,False,False,False,False,False,False
PENTOBARBITAL,CHEMBL448,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1973,PENTOBARBITAL SODIUM,Small molecule,True,True,False,False,False,True,True,True
CHLORQUINALDOL,CHEMBL224325,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,1997.0,Antiseptic,Small molecule,False,True,False,False,False,False,False,True
NITROGLYCERIN,CHEMBL730,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1981,Vasodilator (coronary),Small molecule,False,True,False,False,False,False,True,True
OSILODROSTAT,CHEMBL3099695,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,2020,OSILODROSTAT PHOSPHATE,Small molecule,False,True,False,False,False,True,False,False
TULOBUTEROL,CHEMBL1159717,CC(C)(C)NCC(O)c1ccccc1Cl,not found,,Small molecule,False,True,False,False,False,False,False,False
TRICLOFOS,CHEMBL1201317,O=P(O)(O)OCC(Cl)(Cl)Cl,1982,TRICLOFOS SODIUM,Small molecule,False,True,False,False,False,True,False,False
PEMIROLAST,CHEMBL1201198,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,1999,PEMIROLAST POTASSIUM,Small molecule,False,True,False,False,False,False,False,True
TRIOXSALEN,CHEMBL1475,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,1964,Pigmentation Agent,Small molecule,False,True,False,False,False,True,False,False
DECITABINE,CHEMBL1201129,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,2006,Antineoplastic,Small molecule,False,True,False,False,True,True,False,False
NABUMETONE,CHEMBL1070,COc1ccc2cc(CCC(C)=O)ccc2c1,1991,Anti-Inflammatory,Small molecule,False,True,False,False,False,True,False,False
CLONIDINE,CHEMBL134,Clc1cccc(Cl)c1NC1=NCCN1,1974,CLONIDINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True
AMILORIDE,CHEMBL945,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,1981,AMILORIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
LAMIVUDINE,CHEMBL141,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,1995,Antiviral,Small molecule,False,True,False,False,True,True,False,False
PHENYL AMINOSALICYLATE,CHEMBL1200868,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,1982,Antibacterial (tuberculostatic),Small molecule,False,True,False,False,False,True,False,False
DIAZOXIDE,CHEMBL181,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,1973,Antihypertensive,Small molecule,False,True,False,False,False,True,True,False
GUANABENZ,CHEMBL420,N=C(N)N/N=C/c1c(Cl)cccc1Cl,1982,GUANABENZ ACETATE,Small molecule,False,True,False,False,False,True,False,False
NAPROXEN,CHEMBL154,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,1976,NAPROXEN SODIUM,Small molecule,False,True,False,False,False,True,False,False
ISOCARBOXAZID,CHEMBL1201168,Cc1cc(C(=O)NNCc2ccccc2)no1,1959,Antidepressant,Small molecule,False,True,False,False,False,True,False,False
DEXFENFLURAMINE,CHEMBL248702,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,1996.0,Appetite Suppressant,Small molecule,True,True,False,False,False,True,False,False
FENFLURAMINE,CHEMBL87493,CCNC(C)Cc1cccc(C(F)(F)F)c1,2020,FENFLURAMINE HYDROCHLORIDE,Small molecule,True,True,False,False,False,True,False,False
BARBEXACLONE,CHEMBL3833301,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1926,PHENOBARBITAL,Small molecule,False,True,False,False,False,False,True,True
NALIDIXIC ACID,CHEMBL5,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1964,Antibacterial,Small molecule,False,True,False,False,False,True,False,False
AMINOGLUTETHIMIDE,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1980,Adrenocortical Suppressant; Antineoplastic,Small molecule,False,True,False,False,False,True,False,False
MELATONIN,CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,not found,,Small molecule,False,True,False,False,False,False,False,False
MEBUTAMATE,CHEMBL1200922,CCC(C)C(C)(COC(N)=O)COC(N)=O,1982,Antihypertensive,Small molecule,False,True,False,False,False,True,False,False
SULBACTAM,CHEMBL403,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,1986,SULBACTAM SODIUM,Small molecule,False,True,False,False,True,False,True,False
LOMUSTINE,CHEMBL514,O=NN(CCCl)C(=O)NC1CCCCC1,1976,Antineoplastic,Small molecule,False,True,False,False,False,True,False,False
DEXMETHYLPHENIDATE,CHEMBL827,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,2001,DEXMETHYLPHENIDATE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
METHYLPHENIDATE,CHEMBL796,COC(=O)C(c1ccccc1)C1CCCCN1,1955,METHYLPHENIDATE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,True
MEPTAZINOL,CHEMBL314437,CCC1(c2cccc(O)c2)CCCCN(C)C1,9999,MEPTAZINOL HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
RILUZOLE,CHEMBL744,Nc1nc2ccc(OC(F)(F)F)cc2s1,1995,Amyotrophic Lateral Sclerosis Treatment,Small molecule,False,True,False,False,False,True,False,False
STIRIPENTOL,CHEMBL1983350,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,2018,Anticonvulsant,Small molecule,False,True,False,False,False,True,False,False
LIDOCAINE,CHEMBL79,CCN(CC)CC(=O)Nc1c(C)cccc1C,1948,LIDOCAINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,True
PAMIDRONIC ACID,CHEMBL834,NCCC(O)(P(=O)(O)O)P(=O)(O)O,1991,PAMIDRONATE DISODIUM,Small molecule,False,True,False,False,False,False,True,False
PROCAINAMIDE,CHEMBL640,CCN(CC)CCNC(=O)c1ccc(N)cc1,1950,PROCAINAMIDE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,True,False
METHAZOLAMIDE,CHEMBL19,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,1959,Carbonic Anhydrase Inhibitor,Small molecule,False,True,False,False,False,True,False,False
ISOSORBIDE DINITRATE,CHEMBL6622,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],1986,Vasodilator (coronary),Small molecule,False,True,False,False,True,True,False,True
ZILEUTON,CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,1996,Inhibitor (5-lipoxygenase),Small molecule,False,True,False,False,False,True,False,False
DIDANOSINE,CHEMBL1460,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,1991,Antiviral,Small molecule,False,True,False,False,False,True,False,False
CARBAMAZEPINE,CHEMBL108,NC(=O)N1c2ccccc2C=Cc2ccccc21,1968,Analgesic; Anticonvulsant,Small molecule,False,True,False,False,False,True,True,False
CYCLOBARBITAL,CHEMBL268164,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,9999,CYCLOBARBITAL CALCIUM,Small molecule,True,True,False,False,False,False,False,False
PROCAINE,CHEMBL569,CCN(CC)CCOC(=O)c1ccc(N)cc1,1954,PROCAINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False
KETAMINE,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,1970,KETAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False
ESKETAMINE,CHEMBL395091,CN[C@]1(c2ccccc2Cl)CCCCC1=O,2019,ESKETAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
VILOXAZINE,CHEMBL306700,CCOc1ccccc1OCC1CNCCO1,2021,VILOXAZINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
NITROFURANTOIN,CHEMBL572,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1953,NITROFURANTOIN SODIUM,Small molecule,False,True,False,False,False,True,True,False
RUFINAMIDE,CHEMBL1201754,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,2008,,Small molecule,False,True,False,False,False,True,False,False
ACEFYLLINE,CHEMBL70246,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,not found,,Small molecule,False,True,False,False,True,False,False,False
FELBAMATE,CHEMBL1094,NC(=O)OCC(COC(N)=O)c1ccccc1,1993,Anti-Epileptic,Small molecule,False,True,False,False,False,True,False,False
PROXYPHYLLINE,CHEMBL37390,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,not found,,Small molecule,False,True,False,False,True,False,False,False
SECOBARBITAL,CHEMBL447,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,1950,SECOBARBITAL SODIUM,Small molecule,True,True,False,False,False,True,True,True
FLOSEQUINAN,CHEMBL1908307,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,1992,Antihypertensive (vasodilator),Small molecule,True,True,False,False,False,False,False,False
BUPROPION,CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1985,BUPROPION HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
METHYLDOPATE,CHEMBL1201233,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,1962,METHYLDOPATE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False
ISOETHARINE,CHEMBL1201213,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,1979,ISOETHARINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
ALBUTEROL,CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1981,ALBUTEROL SULFATE,Small molecule,False,True,False,False,False,True,False,True
LEVOSALBUTAMOL,CHEMBL1002,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,1999,LEVALBUTEROL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
BENZPHETAMINE,CHEMBL3545985,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,1960,BENZPHETAMINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False
CYSTINE,CHEMBL590540,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,2008.0,Amino Acid;Antiacne,Small molecule,False,True,False,False,False,True,False,True
FLUINDIONE,CHEMBL24924,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,not found,,Small molecule,False,True,False,False,False,False,False,False
IMIQUIMOD,CHEMBL1282,CC(C)Cn1cnc2c(N)nc3ccccc3c21,1997,Immunomodulator,Small molecule,False,True,False,False,False,False,False,True
PIRBUTEROL,CHEMBL1094966,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,1986,PIRBUTEROL HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,False,True
PHENIRAMINE,CHEMBL1193,CN(C)CCC(c1ccccc1)c1ccccn1,1994,PHENIRAMINE MALEATE,Small molecule,False,True,False,False,False,False,False,True
PENTOLINIUM,CHEMBL1271,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,1982,PENTOLINIUM TARTRATE,Small molecule,False,True,False,False,False,False,True,False
MOXONIDINE,CHEMBL19236,COc1nc(C)nc(Cl)c1NC1=NCCN1,not found,,Small molecule,False,True,False,False,False,False,False,False
METHOCARBAMOL,CHEMBL1201117,COc1ccccc1OCC(O)COC(N)=O,1957,Relaxant (skeletal muscle),Small molecule,False,True,False,False,False,True,True,False
MEFENAMIC ACID,CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1967,Anti-Inflammatory; Analgesic,Small molecule,False,True,False,False,False,True,False,False
SAPROPTERIN,CHEMBL1201774,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,2007,SAPROPTERIN DIHYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,False
BRETYLIUM,CHEMBL1199080,CC[N+](C)(C)Cc1ccccc1Br,1986,BRETYLIUM TOSYLATE,Small molecule,False,True,False,False,False,False,True,False
TIPIRACIL,CHEMBL235668,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,2015,TIPIRACIL HYDROCHLORIDE,Small molecule,False,True,False,False,True,True,False,False
CLOFIBRATE,CHEMBL565,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1967,Antihyperlipidemic,Small molecule,False,True,False,False,False,True,False,False
TELBIVUDINE,CHEMBL374731,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,2006,,Small molecule,False,True,False,False,True,True,False,False
